heading,roll,pitch,ax,ay,az,mx,my,mz,count
-6.855341,77.63643,-24.92889,1.999939,-0.151123,-0.3422852,135.0973,-19.11094,21.48399,260
-6.823229,74.20735,-20.66626,1.999939,-0.892334,-0.2192383,138.0955,-21.05742,20.97246,261
-6.965396,66.62174,-11.06968,1.289063,-1.839111,-0.1184082,148.3248,-27.42774,16.19824,262
-9.172196,59.19443,-3.307142,0.4868164,-1.933105,0.1550293,156.6141,-27.60469,12.95859,263
-9.578382,50.67154,7.073462,0.307373,-1.984375,0.1628418,167.3725,-25.3043,10.40098,264
-13.26102,42.46176,16.38186,-0.3806152,-1.984375,0.5183105,175.309,-19.11094,7.843359,265
-18.97624,33.13673,25.10638,-0.657959,-1.984375,0.4406738,180.2473,-13.80234,6.820313,266
-27.83214,24.14556,32.14849,-1.110107,-1.984375,0.2595215,183.7746,-6.724219,7.161328,267
-38.34251,13.09148,37.79027,-1.573486,-1.984375,0.949707,185.5383,-3.539063,7.502344,268
-46.97942,3.700948,39.99258,-1.746338,-1.826416,0.7316895,183.7746,0.7078125,5.797266,269
-49.89772,3.586761,39.10648,-1.500244,-1.528076,0.6447754,181.6582,-0.3539063,4.092188,270
-47.03631,5.734333,37.82754,-1.351563,-1.450439,0.7783203,179.8945,-2.83125,4.092188,271
-40.42263,13.68658,33.79787,-0.8352051,-1.236328,0.298584,177.4254,-9.201563,3.410156,272
-31.62836,21.64076,30.22014,-0.2358398,-0.9936523,0.7597656,173.8981,-15.92578,4.433203,273
-23.7458,28.70824,24.39905,0.126709,-0.6999512,0.6220703,169.3125,-19.81875,5.797266,274
-16.92437,35.88603,17.18159,0.4375,-0.2446289,0.4494629,163.4924,-24.24258,7.672852,275
-10.35861,42.60144,8.99503,0.6096191,0.2321777,0.246582,160.1414,-25.48125,11.93555,276
-2.49204,48.52464,0.9375917,0.8579102,0.6396484,0.2177734,154.4977,-26.89687,13.98164,277
6.890572,53.5289,-7.77167,0.7050781,0.9365234,0.1809082,149.7357,-26.01211,14.49317,278
9.648425,56.25363,-12.42001,0.1894531,1.036865,0.3410645,148.8539,-27.60469,14.66367,279
12.03041,58.4386,-14.77301,0.3144531,0.9953613,0.4543457,148.8539,-26.18906,14.66367,280
14.74644,60.3674,-17.7882,0.2543945,0.8828125,0.498291,145.3266,-24.77344,15.3457,281
16.77396,59.42827,-18.38343,0.6047363,0.7133789,0.9755859,144.092,-23.53477,15.1752,282
21.25079,56.34672,-22.90529,0.9658203,0.7998047,1.201172,143.9156,-23.35781,14.66367,283
24.35333,59.97256,-26.25466,0.7414551,1.088623,-0.1306152,143.5629,-24.77344,16.36875,284
23.27046,68.43115,-25.59076,-0.1745605,1.104736,-0.4516602,145.5029,-26.36602,20.63145,285
9.962203,79.4585,-18.26995,-1.390625,0.9462891,0.2529297,147.443,-29.37422,24.55312,286
6.086535,78.974,-14.48735,-0.6333008,1.034912,0.3947754,147.7957,-31.14375,24.89414,287
12.14024,76.89824,-16.39491,0.07763672,1.087646,0.5239258,146.7375,-28.66641,23.18907,288
15.69741,75.25128,-16.27147,-0.1311035,1.051025,0.5007324,144.9738,-29.37422,23.8711,289
17.05991,74.56367,-14.77227,-0.01782227,0.9746094,0.5656738,145.1502,-28.84336,23.70059,290
18.68943,74.09606,-14.60891,0.1323242,1.008545,0.5007324,144.9738,-28.66641,23.18907,291
19.92458,75.57577,-15.27123,0.2294922,0.9521484,0.01879883,143.5629,-28.66641,24.55312,292
19.38622,80.25174,-15.08299,-0.02319336,1.008301,-0.04223633,143.5629,-28.66641,25.91719,293
18.23035,82.62763,-11.97602,0.04589844,1.025635,0.001953125,146.2084,-28.48945,26.76973,294
17.89732,83.75878,-9.972913,-0.1289063,1.001709,0.2756348,144.6211,-29.37422,27.62227,295
