heading,roll,pitch,ax,ay,az,mx,my,mz,count
-30.61735,40.09538,38.41651,-1.236816,-1.039307,0.6242676,182.1873,-6.547266,6.649805,11
-33.66767,37.53304,40.48484,-0.8808594,-0.8671875,0.4233398,183.951,-7.255078,5.967773,12
-37.9193,33.66367,42.59035,-0.9902344,-0.7553711,0.6452637,182.3637,-3.539063,5.45625,13
-40.90662,30.18701,43.77336,-0.8278809,-0.5737305,0.5495605,180.7764,-5.839453,4.262695,14
-41.27896,28.5718,45.43189,-0.5725098,-0.4719238,0.6066895,183.2455,-5.839453,3.92168,15
-42.39673,26.38226,45.77667,-0.5178223,-0.3737793,0.545166,180.9527,-7.432032,5.797266,16
-43.80476,23.42069,45.64246,-0.4819336,-0.2966309,0.6911621,182.3637,-7.785938,3.751172,17
-44.15285,21.37369,45.28756,-0.4018555,-0.2441406,0.6586914,180.6,-7.785938,4.092188,18
-44.69737,19.33131,44.47387,-0.3679199,-0.2299805,0.552002,179.7182,-6.901172,4.603711,19
-45.68544,16.26925,44.09971,-0.4580078,-0.2290039,0.668457,180.6,-8.847656,4.433203,20
-46.30466,13.4438,43.9718,-0.4509277,-0.2524414,0.6938477,179.1891,-7.785938,5.115234,21
-46.79766,11.07304,43.66303,-0.4082031,-0.2753906,0.5661621,179.1891,-7.078125,3.751172,22
-48.07052,7.489449,43.39473,-0.5083008,-0.3054199,0.708252,180.9527,-8.139844,4.433203,23
-48.58648,3.878828,43.17138,-0.5046387,-0.3283691,0.7265625,179.0127,-5.131641,1.875586,24
-48.63954,1.83479,43.00645,-0.4682617,-0.3427734,0.6057129,179.5418,-6.724219,3.751172,25
-48.66741,-0.574847,43.06836,-0.4680176,-0.3359375,0.6396484,179.3654,-5.485547,3.92168,26
-48.42,-2.861012,42.80695,-0.5061035,-0.3449707,0.7131348,178.66,-4.777735,4.603711,27
-47.57396,-4.186419,42.46598,-0.473877,-0.348877,0.5766602,178.1309,-6.724219,2.728125,28
-46.95955,-6.317191,42.57421,-0.5197754,-0.3818359,0.715332,178.3072,-6.19336,3.580664,29
-45.98986,-7.959052,41.73004,-0.6948242,-0.3901367,0.8317871,179.5418,-5.6625,2.38711,30
-43.52332,-7.654031,41.19586,-0.6408691,-0.3679199,0.6635742,177.4254,-5.308594,3.069141,31
-39.92068,-6.858223,42.05471,-0.3039551,-0.2966309,0.6933594,178.3072,-6.547266,3.239649,32
-37.9495,-5.956733,40.15598,-0.328125,-0.2333984,0.6623535,178.1309,-8.847656,2.728125,33
-35.72375,-4.956,38.18375,-0.3728027,-0.2080078,0.5493164,177.7781,-10.26328,3.069141,34
-33.41719,-5.101302,37.66738,-0.3486328,-0.1953125,0.604248,179.0127,-9.732422,2.898633,35
-31.4284,-5.356097,36.66599,-0.4118652,-0.2197266,0.6982422,178.8363,-9.55547,3.069141,36
-29.57724,-6.015172,35.46548,-0.5688477,-0.2407227,0.6574707,179.0127,-9.378516,3.239649,37
-27.52241,-6.636817,36.65663,-0.5336914,-0.2480469,0.6279297,177.4254,-9.909375,2.38711,38
-24.97077,-7.720967,38.12535,-0.3830566,-0.220459,0.7753906,178.3072,-8.316797,3.580664,39
-22.48036,-7.37609,35.97795,-0.4267578,-0.2080078,0.6201172,176.7199,-10.61719,2.046094,40
-20.22831,-8.169397,35.43969,-0.4206543,-0.1972656,0.6442871,177.0727,-9.909375,3.751172,41
-17.7199,-8.655394,34.66741,-0.3718262,-0.1940918,0.6542969,176.3672,-12.38672,3.410156,42
-15.8481,-9.526735,33.28981,-0.3828125,-0.2009277,0.6894531,177.4254,-9.201563,2.728125,43
-13.83395,-10.3945,31.83125,-0.3959961,-0.1960449,0.6899414,176.5436,-10.44024,3.239649,44
-11.84687,-11.42811,31.08339,-0.3930664,-0.2121582,0.748291,176.5436,-11.50195,4.262695,45
-9.910645,-12.13361,29.71368,-0.3845215,-0.2255859,0.7050781,176.8963,-9.378516,3.239649,46
-8.511189,-13.73989,29.33723,-0.4926758,-0.2421875,0.6972656,177.9545,-7.962891,3.239649,47
-7.71379,-15.57959,32.08956,-0.4753418,-0.2553711,0.7290039,177.0727,-8.847656,2.38711,48
-5.924381,-16.79674,32.78725,-0.4619141,-0.2719727,0.7116699,176.1908,-7.962891,1.53457,49
-4.535905,-17.87205,32.02257,-0.4116211,-0.2668457,0.730957,177.4254,-8.139844,3.751172,50
-3.567719,-18.44256,30.27019,-0.4465332,-0.2695313,0.5925293,178.1309,-8.847656,3.410156,51
-3.623162,-19.79815,31.72438,-0.4724121,-0.2741699,0.6455078,178.1309,-8.493751,4.092188,52
-3.178528,-20.78474,33.05483,-0.5036621,-0.2749023,0.6530762,177.249,-6.901172,3.239649,53
