heading,roll,pitch,ax,ay,az,mx,my,mz,count
-17.17843,66.99029,15.57499,-0.9345703,-1.896484,1.999939,168.4307,-26.71992,13.1291,124
-24.73516,59.01512,18.4953,-0.376709,-0.7924805,0.1062012,171.4289,-19.46484,7.502344,125
-31.01028,43.88317,27.5668,0.5310059,-1.538574,1.511475,174.4272,-12.20977,3.580664,126
-35.64249,30.53965,37.86352,-0.7460938,-1.455322,1.999939,179.7182,0.5308594,3.92168,127
-48.05641,21.31317,38.70487,-0.7687988,-1.520752,1.190674,177.249,0.1769531,2.557617,128
-47.62193,28.91945,37.66109,-0.1794434,-1.452148,-0.7717285,177.249,-7.962891,4.262695,129
-42.23987,39.094,38.32895,-0.1086426,-0.9821777,0.08496094,176.5436,-11.50195,4.944727,130
-37.34578,44.25588,36.85572,-0.6435547,-0.6816406,0.9919434,176.7199,-15.21797,6.138281,131
-32.05592,50.43987,32.70804,-0.4631348,-0.753418,0.9267578,174.9563,-20.52656,7.843359,132
-23.08358,60.90623,27.76262,-0.078125,-0.4765625,1.054199,170.5471,-25.3043,10.74199,133
-16.78627,71.04188,18.46406,-0.2895508,-0.3530273,0.5637207,165.4324,-30.08203,17.73281,134
-7.389334,81.39199,11.70849,0.6726074,0.01489258,0.005126953,157.8486,-33.09024,21.65449,135
1.993287,87.53654,1.547129,0.9353027,0.6523438,0.3723145,152.0285,-30.78984,22.50703,136
6.093642,88.44284,-9.221695,1.379883,0.9692383,0.5410156,146.5611,-29.19727,21.31348,137
14.52023,89.89594,-19.42191,1.115723,1.219727,0.1130371,145.3266,-28.66641,21.48399,138
13.7784,92.04355,-21.17991,-0.1152344,1.231445,0.3125,145.8557,-27.78164,23.01856,139
17.07856,92.20474,-22.48258,0.6062012,1.209961,-0.1450195,144.9738,-25.83516,22.16602,140
17.58705,96.23586,-23.97037,-0.06958008,1.205322,-0.2910156,146.032,-30.08203,25.57617,141
17.37729,98.07143,-20.87778,-0.08056641,1.187012,-0.1303711,143.7393,-28.13555,25.06465,142
19.05948,97.22471,-19.82632,-0.09082031,1.167725,0.06079102,143.7393,-29.90508,24.72363,143
