heading,roll,pitch,ax,ay,az,mx,my,mz,count
-7.947002,59.73039,27.70653,0.5524902,-1.984375,-1.984375,117.9896,-28.13555,44.84355,11
-0.601114,65.51315,24.93365,0.7565918,-1.984375,-1.984375,106.1731,-37.16016,46.71915,12
9.264149,60.46691,18.22177,1.999939,-1.984375,1.396973,87.30176,-32.38242,35.29512,13
21.9464,53.83446,14.50449,1.627441,-1.984375,0.487793,83.42169,-26.01211,31.54395,14
30.72461,46.89118,13.85647,1.999939,-1.984375,1.999939,83.95079,-18.40313,27.62227,15
44.26456,38.46188,14.58341,1.73999,-0.9145508,1.278809,89.41817,-12.91758,26.76973,16
43.38954,30.28346,21.65434,1.999939,-0.7268066,1.999939,94.18009,-8.493751,25.91719,17
38.64619,22.75789,31.02548,0.3041992,-0.8081055,1.77417,102.8221,-4.423828,27.79278,18
28.83286,12.93476,39.15762,-1.15332,-0.5407715,1.999939,107.4076,1.946484,29.49785,19
14.7085,0.6719162,42.01351,-1.546631,-0.2558594,1.678955,109.1713,7.608984,32.56699,20
1.134863,-8.76653,44.91945,-1.619141,0.0002441406,1.76001,110.0531,9.55547,32.7375,21
-0.009927465,-7.337617,43.88667,-0.7456055,0.1425781,1.359131,110.2295,8.670704,34.9541,22
1.580773,-2.944991,40.29588,-0.1904297,0.2272949,0.9511719,110.5822,7.255078,32.22598,23
3.781226,2.190829,36.83365,0.07763672,0.1755371,0.9145508,109.3477,6.016407,31.71446,24
5.077298,4.35463,33.50855,0.07495117,0.126709,0.6818848,108.1131,5.485547,30.17988,25
5.732389,5.528243,30.78352,0.02368164,0.04296875,0.7399902,109.8768,4.423828,30.5209,26
6.304852,5.30934,28.29294,0.08813477,-0.01611328,0.861084,107.0549,5.131641,30.17988,27
6.888448,5.235226,25.49025,0.1608887,-0.02978516,0.8083496,106.5258,4.246875,30.69141,28
7.22692,4.668226,23.05872,0.08129883,-0.02929688,0.8464355,105.644,5.131641,30.86192,29
7.906966,3.954802,21.09175,0.253418,-0.0378418,0.9206543,106.8785,4.954688,30.69141,30
8.332246,3.262993,18.82188,0.2070313,-0.03540039,0.8908691,106.3494,3.716016,30.17988,31
7.688751,2.225752,15.30707,0.166748,-0.04638672,0.9169922,107.0549,4.423828,30.86192,32
7.850495,1.557574,13.65684,0.2319336,-0.02929688,0.934082,107.0549,4.423828,30.86192,33
7.615047,1.171317,11.68216,0.1733398,-0.03320313,0.940918,107.2312,4.954688,30.00938,34
6.898295,0.6092799,9.352764,0.08666992,-0.03100586,0.8745117,107.584,3.185156,31.37344,35
6.453062,0.09610673,7.367811,0.1843262,-0.01879883,0.9123535,106.7021,5.839453,31.54395,36
5.976785,-0.2064779,5.398133,0.1049805,-0.01953125,0.9460449,108.6422,4.600781,29.32734,37
4.835333,-0.07403028,2.959221,0.0925293,-0.009033203,0.8625488,108.2895,4.246875,32.39649,38
4.12674,-0.06531859,0.6216031,0.08374023,-0.008544922,0.8837891,108.1131,5.131641,31.88496,39
3.209749,-0.1912197,-1.769847,0.1828613,-0.03149414,0.9155273,108.1131,5.839453,32.56699,40
1.909145,-0.4670225,-4.282144,0.07104492,-0.03955078,0.8742676,107.7603,5.839453,30.86192,41
0.3419434,-1.416402,-5.482945,0.1257324,-0.03540039,0.890625,107.0549,6.901172,31.54395,42
-1.141143,-1.868922,-7.095438,0.138916,-0.0456543,0.8984375,108.6422,6.016407,31.71446,43
-2.327067,-2.372341,-8.93327,0.1401367,-0.03979492,0.8745117,107.4076,4.423828,31.20293,44
-3.898404,-2.861561,-8.218695,0.1474609,-0.02954102,0.9389648,106.5258,6.016407,32.39649,45
-3.790809,-1.47369,-8.98781,0.1784668,-0.01611328,0.8618164,108.2895,5.308594,32.39649,46
-3.74221,-1.723973,-10.36836,0.1416016,-0.02954102,0.935791,107.7603,5.485547,31.54395,47
-3.781567,-1.906991,-7.630388,0.07250977,-0.03662109,0.909668,108.9949,4.954688,33.07852,48
-3.746025,-2.354317,-4.994741,0.07885742,-0.03735352,0.9301758,108.1131,4.777735,31.54395,49
-2.865844,-2.478807,-6.002398,0.1040039,-0.02685547,0.8806152,108.6422,4.954688,31.37344,50
-3.252428,-1.037662,-6.099395,0.07861328,-0.01171875,0.8608398,107.7603,5.131641,32.22598,51
-2.850161,-0.8449716,-4.585514,0.08935547,-0.0168457,0.8681641,108.6422,4.246875,31.37344,52
-2.762425,-1.478796,-5.781442,0.114502,-0.01757813,0.8964844,108.8186,4.423828,32.56699,53
-2.647056,-1.550074,-6.909831,0.0859375,-0.02294922,0.8649902,107.9367,4.954688,32.7375,54
-3.000067,-2.016247,-5.524391,0.1030273,-0.03344727,0.9291992,109.524,4.777735,32.90801,55
-2.286,-3.008613,-6.974563,0.1230469,-0.03027344,0.8977051,108.1131,3.362109,30.86192,56
-2.866851,-2.021556,-8.491079,0.1230469,-0.02832031,0.8825684,108.6422,4.600781,32.7375,57
-3.004956,-2.476226,-7.168947,0.09716797,-0.03295898,0.9086914,108.4658,4.423828,32.56699,58
-3.539734,-2.062442,-5.863268,0.1186523,-0.015625,0.8791504,107.9367,5.6625,31.71446,59
