heading,roll,pitch,ax,ay,az,mx,my,mz,count
-12.94459,-15.96642,-12.81597,0.1149902,-0.6271973,1.772705,145.3266,-20.88047,28.98633,59
-16.29271,-15.05121,-12.04065,-0.4245605,-0.5732422,1.954834,160.3178,17.87227,18.24434,60
-20.44711,-11.28019,-9.150615,-0.1206055,-0.4946289,1.79248,147.0902,18.04922,8.866406,61
-23.43316,-6.755145,-5.585122,-0.3215332,-0.4621582,1.51416,146.2084,16.10274,6.308789,62
-27.08965,0.2846981,0.1121278,-0.8334961,-0.4257813,0.9660645,146.3848,10.26328,3.410156,63
-28.18994,5.972273,5.725158,-1.005371,-0.3615723,0.6293945,146.032,6.724219,1.364063,64
-27.54433,11.43256,10.53854,-1.25708,-0.4445801,0.3728027,146.9139,3.362109,0.8525392,65
-25.60936,16.33387,13.80073,-1.304199,-0.409668,0.1796875,148.1484,-0.7078125,-1.023047,66
-20.88049,21.57032,15.63967,-1.062744,-0.3513184,-0.1120605,146.7375,-3.539063,1.023047,67
-13.82889,26.83664,15.62108,-0.6564941,-0.4335938,-0.3713379,147.443,-3.892969,2.38711,68
-5.784585,30.67475,13.33822,0.03759766,-0.4050293,-0.5566406,147.6193,-1.592578,2.216602,69
1.749148,32.45699,7.61245,0.532959,-0.3254395,-0.5598145,146.032,0.7078125,1.023047,70
9.357801,32.14463,-4.183109,1.367188,-0.06103516,-0.4279785,145.8557,5.839453,2.557617,71
16.19742,28.04404,-12.59017,1.876465,-0.04467773,0.1569824,144.092,10.79414,2.216602,72
20.46109,22.16325,-18.10426,1.739746,-0.04443359,0.5383301,146.5611,13.27149,3.92168,73
25.8743,15.32347,-21.72848,1.999939,0.09301758,0.8012695,146.5611,15.74883,5.285742,74
25.91268,11.64027,-22.44325,1.202637,0.1333008,0.404541,148.6775,17.16445,6.99082,75
24.14287,7.357787,-21.86255,0.9528809,-0.2487793,0.8259277,148.6775,18.93398,7.672852,76
20.98054,2.164664,-21.02465,0.6123047,-0.3586426,0.9536133,149.2066,20.88047,8.184376,77
17.39728,-4.680894,-19.50779,0.4433594,-0.5866699,1.585938,149.383,22.47305,10.40098,78
10.92503,-10.06474,-15.75909,0.3933105,-0.4040527,1.435059,147.2666,23.18086,11.42402,79
3.524848,-11.25979,-14.24241,0.1433105,-0.3642578,1.264893,146.3848,20.88047,10.23047,80
-2.597604,-12.38513,-10.97799,-0.1296387,-0.3962402,1.333252,142.8574,21.23438,10.23047,81
-7.019244,-13.39063,-6.214671,-0.1601563,-0.3193359,1.268555,143.2102,17.34141,13.98164,82
-10.51598,-12.88993,-2.838814,-0.2143555,-0.2033691,1.094727,142.8574,15.21797,16.70977,83
-12.99031,-11.42915,-0.4067535,-0.2316895,-0.197998,0.9863281,145.5029,13.27149,19.6084,84
-14.33826,-11.12157,2.804265,-0.140625,-0.1972656,1.036621,146.9139,13.27149,19.6084,85
-14.00733,-10.21079,5.41737,-0.1279297,-0.1711426,0.9211426,147.6193,14.68711,18.24434,86
-11.87954,-9.157098,5.470441,0.01245117,-0.1401367,0.8466797,146.7375,14.51016,16.02774,87
-11.21994,-8.234517,3.429591,-0.02685547,-0.08789063,0.7219238,149.2066,15.92578,15.3457,88
-9.61465,-6.578302,1.550911,0.1887207,-0.02563477,0.7729492,147.443,16.27969,13.98164,89
-9.091645,-5.446701,-1.05519,0.1789551,-0.01611328,0.7687988,147.9721,15.74883,14.49317,90
-8.710652,-4.588583,-3.357961,0.1662598,-0.05371094,0.8364258,146.3848,16.27969,13.98164,91
-8.008487,-4.243814,-5.6273,0.2731934,-0.03686523,0.8635254,146.7375,16.9875,15.00469,92
-7.699735,-4.104256,-7.947822,0.2087402,-0.03027344,0.876709,146.032,15.92578,13.64063,93
-7.493366,-3.654751,-10.12122,0.1816406,-0.04907227,0.8862305,148.1484,15.21797,13.29961,94
-6.819817,-3.350203,-11.60168,0.1420898,-0.04516602,0.8598633,146.7375,15.92578,14.66367,95
