heading,roll,pitch,ax,ay,az,mx,my,mz,count
-22.40446,1.334076,0.244588,-1.238037,-0.4841309,1.63916,121.3406,13.09453,43.99102,82
-27.35359,4.300566,2.170801,-1.984375,-0.8901367,1.550049,119.0479,17.16445,42.79747,83
-31.13289,10.84562,4.894378,-1.984375,-0.8344727,0.5183105,118.8715,16.27969,43.30899,84
-27.40569,19.10885,8.068,-1.984375,-0.880127,0.1018066,121.3406,8.493751,40.23984,85
-20.11355,26.70724,9.880799,-1.583008,-1.072998,-0.5947266,123.457,4.246875,40.23984,86
-11.56297,32.16634,7.781791,-1.049561,-1.400879,-1.086426,120.4588,-5.131641,40.75137,87
-2.669278,33.29784,5.745526,0.760498,-1.620117,-1.09082,116.4024,-14.86406,38.19375,88
6.758979,27.09069,1.810724,1.999939,-0.9309082,0.1064453,112.5223,-18.40313,38.53477,89
16.04794,20.47029,-6.50998,1.654541,-0.4057617,0.2299805,102.9984,-19.11094,32.7375,90
21.50126,12.94204,-12.52238,1.999939,-0.171875,0.878418,100.0002,-18.22617,31.88496,91
24.27422,6.131619,-13.21298,1.912354,-0.02075195,1.4104,100.1766,-14.51016,31.03242,92
21.16228,3.084859,-14.47224,1.431396,-0.02172852,1.173828,101.9402,-13.09453,29.32734,93
15.19028,1.377521,-14.94852,0.5527344,-0.09936523,1.155762,103.8803,-7.255078,29.49785,94
7.58995,-1.694686,-13.31185,0.2609863,-0.0534668,1.253662,105.8203,-2.123438,30.00938,95
-0.8068169,-3.655197,-9.604644,-0.4255371,-0.2341309,1.302734,110.2295,1.238672,31.54395,96
-8.487107,-5.641409,-7.151937,-1.059326,-0.2224121,1.491699,109.1713,6.547266,32.56699,97
-10.7645,-7.355749,-4.791285,-0.4128418,-0.09008789,1.27832,107.9367,7.432032,33.07852,98
-11.02554,-6.762236,-3.828054,-0.2307129,-0.03662109,1.182617,109.7004,8.139844,30.69141,99
-11.23435,-5.119318,-2.212635,-0.1306152,0.01513672,0.9343262,107.584,7.432032,31.03242,100
-10.00613,-2.489461,-1.019184,0.1271973,0.05737305,0.8356934,109.1713,5.839453,29.15684,101
-9.196246,-0.7569478,-3.593992,0.07495117,0.03344727,0.8505859,105.644,5.839453,31.20293,102
-7.163187,0.5197695,-4.100982,0.1213379,0.01269531,0.8918457,106.1731,4.600781,30.00938,103
-5.915759,0.7105379,-6.277789,0.3010254,0.04174805,0.963623,105.9967,5.485547,31.54395,104
-5.792024,1.295836,-8.58209,0.1547852,0.04467773,0.8789063,106.3494,4.777735,31.88496,105
-3.931852,2.151594,-8.752329,0.1113281,0.05834961,0.8916016,108.1131,6.19336,29.49785,106
-3.238207,3.269375,-7.513163,0.1555176,0.04663086,0.916748,108.1131,6.547266,29.83887,107
-2.858545,2.976818,-9.89799,0.128418,0.05078125,0.8757324,106.8785,4.600781,31.37344,108
-2.310365,3.333496,-8.061498,0.1679688,0.04443359,0.9619141,106.5258,6.370313,29.32734,109
-2.188305,2.733657,-9.499513,0.1816406,0.05688477,0.880127,106.5258,4.954688,30.00938,110
-1.788497,2.691006,-11.59635,0.1911621,0.03222656,0.9299316,105.8203,6.370313,30.69141,111
-2.230043,1.491428,-10.45675,0.1496582,0.04956055,0.892334,105.2912,6.19336,30.86192,112
-2.73065,2.703838,-9.640348,0.1794434,0.04736328,0.9082031,106.5258,5.6625,30.00938,113
-2.332864,2.936087,-12.49493,0.2045898,0.05639648,0.8630371,105.644,4.777735,29.83887,114
-1.86881,3.671682,-13.76837,0.1672363,0.04248047,0.8798828,105.8203,5.308594,31.71446,115
