heading,roll,pitch,ax,ay,az,mx,my,mz,count
-4.235625,6.273118,-13.43029,-1.984375,-1.984375,-1.984375,152.3813,14.15625,5.45625,28
-9.191353,0.5670835,-8.182427,-1.297363,-1.236572,1.999939,148.8539,13.44844,3.069141,29
-11.88312,8.328504,3.341605,-1.984375,-0.2844238,-0.4626465,154.4977,6.016407,1.705078,30
-14.61463,16.41612,11.53271,-1.251465,0.1848145,0.6254883,157.8486,-0.5308594,-0.5115235,31
-11.50421,22.75635,16.91414,-1.469727,0.2375488,0.3649902,158.7305,-3.892969,0.3410156,32
-5.91882,25.79189,20.30415,-1.391602,-0.0703125,1.052246,161.376,-2.300391,-0.1705078,33
-2.839038,32.93646,21.64168,-1.500244,-0.1755371,-0.1608887,159.6123,-6.901172,-0.1705078,34
0.9822153,38.89766,20.2955,-1.268311,-0.4482422,-0.1904297,158.9068,-10.44024,1.193555,35
8.932837,44.24744,17.40828,-0.6940918,-0.5871582,-0.7646484,157.8486,-10.44024,2.216602,36
14.52113,46.74778,12.39737,-0.03076172,-0.7375488,-0.6530762,154.3213,-10.44024,1.53457,37
19.20485,46.73793,4.972884,0.3515625,-0.8249512,-1.130859,151.3231,-7.078125,1.364063,38
22.50911,43.38404,-5.540431,1.396729,-0.7097168,-0.5246582,147.9721,-0.5308594,2.898633,39
27.11651,36.35047,-19.47383,1.316895,-0.420166,-0.6772461,145.3266,3.539063,3.751172,40
32.10229,28.00994,-30.16181,1.59082,-0.4414063,-0.2429199,144.7975,9.02461,6.308789,41
38.69895,17.69322,-38.41599,1.999939,-0.5637207,0.1589355,144.092,13.62539,7.331836,42
43.44697,6.583317,-43.46612,1.999939,-0.5983887,0.4824219,145.5029,18.93398,11.42402,43
45.52099,-1.674704,-45.79771,1.882813,-0.7126465,1.019287,145.3266,22.29609,11.93555,44
44.44101,-7.635803,-44.33643,1.443115,-0.7011719,0.8134766,145.8557,23.53477,13.47012,45
40.13732,-11.33088,-43.48155,1.22876,-0.6311035,1.07666,146.5611,23.88867,15.51621,46
32.50173,-11.97832,-42.16638,0.6774902,-0.6020508,1.035889,146.032,25.12734,17.3918,47
24.43072,-14.00591,-35.16855,0.9711914,-0.4726563,1.2146,144.9738,21.94219,16.36875,48
14.43025,-12.89524,-33.08196,0.3483887,-0.4401855,1.554932,142.8574,21.94219,15.68672,49
6.092055,-10.43122,-27.9372,0.4074707,-0.2956543,1.353516,141.0937,20.88047,18.41484,50
-2.558276,-7.817353,-24.83548,-0.03320313,-0.1940918,1.246826,141.6229,17.16445,22.67754,51
-9.107052,-5.131563,-21.95963,-0.2128906,-0.06420898,1.156738,141.7992,12.74063,22.84805,52
-13.19952,-3.277656,-19.4173,-0.1445313,-0.07958984,1.151367,143.5629,13.80234,22.50703,53
-14.85737,-2.351314,-16.22174,0.1169434,-0.04345703,1.001465,144.092,15.04102,21.31348,54
-14.89371,-1.609512,-13.16972,0.1628418,-0.01025391,0.8911133,143.9156,17.34141,18.07383,55
-13.12585,-0.1303734,-12.69298,0.1970215,0.02539063,0.7373047,140.9174,13.62539,16.53926,56
-12.36051,1.415996,-14.7052,0.293457,0.0456543,0.7695313,142.152,14.51016,16.36875,57
-11.56972,2.692875,-16.93388,0.342041,0.05859375,0.7341309,141.4465,12.74063,16.36875,58
-10.59686,3.208714,-19.16022,0.454834,0.06616211,0.7331543,141.7992,13.44844,14.66367,59
-9.857037,3.308272,-21.46764,0.5368652,0.05126953,0.7587891,141.7992,13.80234,15.68672,60
-9.31335,3.169673,-23.63372,0.4533691,0.07104492,0.784668,141.0937,13.44844,16.70977,61
-8.721981,3.534394,-25.8438,0.4394531,0.07055664,0.8347168,140.9174,12.56367,16.19824,62
-7.614156,3.831052,-27.59249,0.5275879,0.08886719,0.7644043,140.3883,12.74063,15.68672,63
