heading,roll,pitch,ax,ay,az,mx,my,mz,count
29.5327,39.51591,-6.666782,-0.6428223,1.751709,-0.4887695,169.8416,5.839453,-0.1705078,536
35.271,35.47411,-9.855613,-0.989502,1.225342,-0.8469238,172.3107,9.378516,1.193555,537
42.06794,27.65705,-13.21093,-1.674561,0.784668,-0.5588379,174.9563,12.74063,4.092188,538
49.37057,18.98237,-15.20191,-1.984375,0.3896484,-0.7871094,177.0727,13.09453,4.774219,539
57.56319,11.24718,-15.21869,-1.981201,-0.1264648,-0.6911621,180.6,14.86406,7.843359,540
66.07675,4.174765,-12.18068,-1.984375,-0.4914551,-1.078613,186.2438,9.55547,10.9125,541
74.16407,-4.271176,-5.997646,-1.403809,-0.8937988,-0.3439941,191.0057,8.670704,14.15215,542
81.6328,-11.61548,1.840797,-1.339111,-0.7009277,-0.5825195,195.4148,4.246875,16.70977,543
88.24775,-18.18944,9.681548,-1.984375,-0.6647949,-0.2678223,194.7094,0.3539063,19.09688,544
95.05312,-25.04855,22.29157,-1.829346,-0.9614258,0.1696777,198.9422,-3.539063,20.80195,545
99.4532,-30.31005,31.62316,-1.984375,-1.135986,0.015625,199.1186,-8.670704,23.35957,546
102.765,-35.89836,39.21767,-1.962646,-1.325195,0.8120117,198.9422,-9.909375,23.8711,547
106.3204,-36.95692,47.80699,-1.615479,-1.44873,-0.06079102,197.7076,-14.3332,23.35957,548
107.3187,-41.78047,53.19887,-1.75415,-1.118896,0.6677246,198.2367,-15.57188,24.89414,549
107.2026,-43.97346,58.60228,-1.221436,-1.093018,0.6223145,197.0021,-17.16445,25.06465,550
105.3589,-45.72567,62.77456,-0.8300781,-0.8518066,0.3063965,196.2967,-20.34961,25.74668,551
101.5309,-49.48938,63.9496,-0.9851074,-0.4934082,0.574707,195.9439,-21.05742,26.42871,552
97.89699,-49.86723,66.06091,-0.7883301,-0.1943359,0.2878418,194.8857,-19.9957,25.40566,553
95.40348,-49.57345,67.85882,-0.890625,0.004638672,0.3916016,195.2385,-21.41133,25.40566,554
96.09006,-45.54414,69.7267,-0.784668,0.1269531,0.2021484,195.9439,-20.70352,26.42871,555
95.61358,-42.86777,71.93955,-0.7922363,0.2324219,0.1362305,195.2385,-20.34961,27.11074,556
