heading,roll,pitch,ax,ay,az,mx,my,mz,count
75.65814,-16.18474,32.482,-0.4719238,-0.1159668,0.6806641,98.76563,-8.847656,28.3043,706
74.12507,-15.95589,33.01065,-0.4116211,-0.1137695,0.6916504,98.23653,-9.732422,27.11074,707
72.34611,-15.95831,33.07613,-0.4624023,-0.08911133,0.6994629,97.70743,-9.201563,26.94024,708
70.43573,-15.98307,33.35221,-0.4650879,-0.0637207,0.6767578,98.23653,-8.316797,28.13379,709
68.3587,-15.99751,33.72297,-0.4685059,-0.06152344,0.7416992,100.1766,-10.26328,27.28125,710
66.77482,-15.73489,34.14401,-0.4443359,-0.07202148,0.7141113,99.11837,-10.61719,25.91719,711
65.02826,-15.63223,34.47862,-0.4431152,-0.09448242,0.751709,97.53106,-8.316797,26.76973,712
63.22048,-15.65508,34.6056,-0.4597168,-0.0925293,0.7185059,97.8838,-10.44024,26.76973,713
61.44027,-15.6775,34.53389,-0.4736328,-0.09057617,0.7392578,97.17833,-9.378516,26.76973,714
59.62701,-15.43467,34.88423,-0.4445801,-0.08691406,0.722168,96.47285,-7.962891,27.79278,715
57.90111,-15.2713,34.90872,-0.4465332,-0.07983398,0.7087402,98.58927,-11.14805,26.76973,716
55.87424,-15.24695,35.06203,-0.439209,-0.09082031,0.7255859,96.82559,-11.14805,25.74668,717
53.15867,-15.53393,35.12479,-0.4899902,-0.07202148,0.7287598,96.12013,-8.316797,27.11074,718
51.27326,-15.34026,35.50124,-0.4453125,-0.07763672,0.7329102,96.29649,-10.26328,27.96328,719
49.34921,-15.05641,35.61853,-0.4350586,-0.08544922,0.7087402,97.00196,-9.909375,27.28125,720
47.32229,-15.02127,35.66392,-0.4335938,-0.08618164,0.7102051,96.64923,-8.847656,26.2582,721
45.12047,-15.17007,35.54858,-0.4663086,-0.08398438,0.7624512,98.23653,-8.316797,26.76973,722
43.01652,-15.04153,35.57422,-0.4431152,-0.1020508,0.7260742,97.17833,-10.44024,25.74668,723
40.84674,-15.08975,35.42856,-0.4577637,-0.09985352,0.7270508,98.23653,-7.608984,26.0877,724
38.5697,-15.04579,35.35367,-0.4926758,-0.09179688,0.7104492,98.06016,-9.55547,25.57617,725
35.94185,-14.77464,35.88972,-0.4553223,-0.1154785,0.7075195,98.06016,-8.493751,25.23516,726
33.59218,-14.84464,35.76684,-0.4489746,-0.1132813,0.7131348,97.53106,-8.670704,27.11074,727
31.19869,-14.9563,35.38414,-0.4645996,-0.1154785,0.7019043,95.76739,-10.44024,27.45176,728
28.85153,-14.94651,35.17667,-0.4455566,-0.1137695,0.7387695,96.82559,-9.02461,26.42871,729
26.63116,-14.6216,34.71151,-0.4677734,-0.09692383,0.7290039,96.47285,-8.316797,26.42871,730
24.60509,-13.98786,34.45237,-0.4650879,-0.08911133,0.730957,98.23653,-8.670704,26.42871,731
22.54914,-13.30087,34.30483,-0.4667969,-0.08105469,0.6750488,98.4129,-8.847656,26.94024,732
20.507,-12.63063,34.37376,-0.4589844,-0.1015625,0.7402344,98.23653,-8.670704,26.76973,733
18.04553,-12.09426,33.53689,-0.4570313,-0.1086426,0.6989746,97.17833,-7.962891,27.45176,734
15.51139,-12.05759,33.85494,-0.4472656,-0.1052246,0.6948242,98.58927,-7.608984,25.74668,735
13.2256,-11.81451,33.4574,-0.4504395,-0.1196289,0.7175293,98.06016,-8.493751,26.2582,736
10.98601,-11.67787,32.38293,-0.4523926,-0.1181641,0.7451172,96.47285,-7.962891,26.0877,737
8.888349,-11.03351,32.13378,-0.4736328,-0.09423828,0.7275391,97.70743,-7.078125,26.59922,738
7.442602,-9.911189,32.40468,-0.4665527,-0.1071777,0.7282715,97.35469,-9.909375,26.2582,739
6.002691,-9.412978,31.51733,-0.427002,-0.1096191,0.7189941,98.76563,-7.432032,26.94024,740
4.795176,-8.743138,31.38154,-0.4726563,-0.07104492,0.6904297,97.35469,-9.55547,27.96328,741
16.58487,17.49777,25.52766,-0.9145508,0.1340332,0.4855957,80.24707,-20.34961,29.49785,912
18.98723,21.61666,24.40511,-0.387207,0.08447266,0.0002441406,75.83789,-23.00391,31.71446,913
23.23094,28.5151,22.04317,0.06591797,0.2646484,0.3173828,71.78145,-25.6582,35.97715,914
24.06175,30.95043,14.06709,0.2756348,0.4086914,0.9326172,66.49044,-25.3043,36.65918,915
24.66908,34.22041,8.215748,0.6496582,0.4819336,0.967041,64.5504,-26.89687,37.51172,916
26.67099,39.0196,2.107982,1.057861,0.1586914,0.6945801,62.25762,-27.42774,42.11544,917
31.13245,42.86405,-3.692672,1.496582,-0.04077148,1.145752,60.31758,-26.89687,45.35508,918
30.28644,43.59238,-5.861437,0.7414551,0.4140625,1.230957,60.14122,-28.48945,46.88965,919
26.59302,43.90468,-6.234913,-0.06713867,0.9577637,0.954834,61.02305,-30.78984,50.1293,920
25.22195,46.84691,-3.191437,-0.02587891,1.072021,0.6689453,62.96309,-31.3207,50.98184,921
26.97238,51.36501,-1.937486,0.2270508,0.9260254,0.4846191,64.5504,-33.975,52.85743,922
28.75096,54.1802,-3.037283,0.2709961,0.829834,0.5039063,64.90313,-33.62109,53.19844,923
29.69274,54.58401,-5.069743,0.2373047,0.8100586,0.6831055,64.72676,-32.73633,53.36895,924
31.14611,54.3024,-6.877123,0.1623535,0.8325195,0.552002,64.0213,-33.44414,55.41504,925
32.92391,56.4609,-7.749391,0.1872559,0.8535156,0.423584,64.19766,-32.55938,55.58555,926
33.91672,58.36999,-8.746287,0.1826172,0.8549805,0.447998,62.43399,-32.91328,55.92657,927
34.99297,59.52196,-9.492491,0.1889648,0.8442383,0.4689941,63.13945,-33.26719,56.6086,928
36.53273,60.3525,-9.897925,0.1943359,0.842041,0.4658203,63.49219,-34.32891,57.29063,929
38.28901,60.29148,-10.78343,0.2207031,0.8256836,0.5058594,63.31583,-33.09024,57.46114,930
39.93464,59.72193,-11.70394,0.2246094,0.8215332,0.526123,62.78672,-33.62109,58.31367,931
